event_id,winner,loser,weight_class,title_fight,true_method,round_end,time,outcome,fight_url
317,Gegard Mousasi,Constantinos Philippou,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/1caec47dc08613a7
317,Mark Munoz,Luke Barnatt,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/3b463d688d598a72
317,Neil Magny,Hyun Gyu Lim,Welterweight,No,KO/TKO,2,1:24,win,http://www.ufcstats.com/fight-details/14a40f30e0cb22c9
317,Phillipe Nover,Yui Chul Nam,Featherweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/093ca77f7f7219f6
317,Levan Makashvili,Mark Eddiva,Featherweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/4702ef17c48bf1d1
317,Jon Tuck,Tae Hyun Bang,Lightweight,No,SUB,1,3:56,win,http://www.ufcstats.com/fight-details/1e176413438fabd5
317,Kajan Johnson,Zhang Lipeng,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/97c302628f231da3
317,Li Jingliang,Dhiego Lima,Welterweight,No,KO/TKO,1,1:25,win,http://www.ufcstats.com/fight-details/00684df5ed23e6ca
317,Guangyou Ning,Royston Wee,Bantamweight,No,KO/TKO,2,4:59,win,http://www.ufcstats.com/fight-details/80551dceed42e7ab
317,Jon Delos Reyes,Roldan Sangcha'an,Flyweight,No,SUB,2,3:13,win,http://www.ufcstats.com/fight-details/49749ee78bc54a48
317,Yao Zhikui,Nolan Ticman,Flyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/c13b2493018fc98b
318,Daniel Cormier,Anthony Johnson,Light Heavyweight,Yes,SUB,3,2:39,win,http://www.ufcstats.com/fight-details/530fb0d1a26fc57a
318,Chris Weidman,Vitor Belfort,Middleweight,Yes,KO/TKO,1,2:53,win,http://www.ufcstats.com/fight-details/318460613b6018e9
318,Donald Cerrone,John Makdessi,Lightweight,No,KO/TKO,2,4:44,win,http://www.ufcstats.com/fight-details/bee780601ad13583
318,Andrei Arlovski,Travis Browne,Heavyweight,No,KO/TKO,1,4:41,win,http://www.ufcstats.com/fight-details/652a73f4bf7f1932
318,Joseph Benavidez,John Moraga,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/3a25be6438e3f94a
318,John Dodson,Zach Makovsky,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/6257627ba49e42ab
318,Dong Hyun Kim,Joshua Burkman,Welterweight,No,SUB,3,2:13,win,http://www.ufcstats.com/fight-details/c2f0a53cd67e1736
318,Rafael Natal,Uriah Hall,Middleweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b34c608bdfa655e8
318,Colby Covington,Mike Pyle,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/0c36a08b1bf60f45
318,Islam Makhachev,Leo Kuntz,Lightweight,No,SUB,2,2:38,win,http://www.ufcstats.com/fight-details/3c3da227fbe36a28
318,Justin Scoggins,Josh Sampo,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/419d8143afbcd61c
319,Carlos Condit,Thiago Alves,Welterweight,No,KO/TKO,2,5:00,win,http://www.ufcstats.com/fight-details/8801fbb87bdedbe3
319,Charles Oliveira,Nik Lentz,Featherweight,No,SUB,3,1:10,win,http://www.ufcstats.com/fight-details/ff64fc34065565d0
319,Alex Oliveira,KJ Noons,Welterweight,No,SUB,1,2:51,win,http://www.ufcstats.com/fight-details/bf658320ccd69021
319,Francimar Barroso,Ryan Jimmo,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/6a9ea8e420a52a21
319,Francisco Trinaldo,Norman Parke,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d4a309663a4da799
319,Darren Till,Wendell Oliveira Marques,Welterweight,No,KO/TKO,2,1:37,win,http://www.ufcstats.com/fight-details/61d6b591430b6e25
319,Rony Jason,Damon Jackson,Featherweight,No,Overturned,1,3:31,win,http://www.ufcstats.com/fight-details/9968d308e97c6531
319,Jussier Formiga,Wilson Reis,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d6c02b4bb64ff795
319,Nicolas Dalby,Elizeu Zaleski dos Santos,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/7af604e5aa43bb3b
319,Mirsad Bektic,Lucas Martins,Featherweight,No,KO/TKO,2,0:30,win,http://www.ufcstats.com/fight-details/e54fe354981fe3e7
319,Juliana Lima,Ericka Almeida,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/109674a1ee00f55d
319,Tom Breese,Luiz Dutra,Welterweight,No,KO/TKO,1,4:58,win,http://www.ufcstats.com/fight-details/0c5640433ba44a1b
320,Dan Henderson,Tim Boetsch,Middleweight,No,KO/TKO,1,0:28,win,http://www.ufcstats.com/fight-details/97febb293c99e5a8
320,Ben Rothwell,Matt Mitrione,Heavyweight,No,SUB,1,1:54,win,http://www.ufcstats.com/fight-details/09f67db0cfaee022
320,Dustin Poirier,Yancy Medeiros,Lightweight,No,KO/TKO,1,2:38,win,http://www.ufcstats.com/fight-details/f930743af6564795
320,Brian Ortega,Thiago Tavares,Featherweight,No,KO/TKO,3,4:10,win,http://www.ufcstats.com/fight-details/29c7cb102ddd7ec4
320,Anthony Birchak,Joe Soto,Bantamweight,No,KO/TKO,1,1:37,win,http://www.ufcstats.com/fight-details/cad44cd2466fb68f
320,Francisco Rivera,Alex Caceres,Bantamweight,No,KO/TKO,1,0:21,win,http://www.ufcstats.com/fight-details/c611e81778c0b1fc
320,Shawn Jordan,Derrick Lewis,Heavyweight,No,KO/TKO,2,0:48,win,http://www.ufcstats.com/fight-details/5b0fcecc55bebd5c
320,Omari Akhmedov,Brian Ebersole,Welterweight,No,KO/TKO,1,5:00,win,http://www.ufcstats.com/fight-details/245009a9e1a0f60b
320,Chris Wade,Christos Giagos,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/a7c04dc830923313
320,Joe Proctor,Justin Edwards,Lightweight,No,SUB,3,4:58,win,http://www.ufcstats.com/fight-details/3caa22209cb559b7
320,Jake Collier,Ricardo Abreu,Middleweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/c39da8538d9c0321
320,Jose Quinonez,Leonardo Morales,Bantamweight,No,SUB,1,2:34,win,http://www.ufcstats.com/fight-details/5a36c9362552e0dc
321,Fabricio Werdum,Cain Velasquez,Heavyweight,Yes,SUB,3,2:13,win,http://www.ufcstats.com/fight-details/93f1b09aa792405e
321,Eddie Alvarez,Gilbert Melendez,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/fd776d7b554a85d0
321,Kelvin Gastelum,Nate Marquardt,Middleweight,No,KO/TKO,2,5:00,win,http://www.ufcstats.com/fight-details/dc93921bd9342341
321,Yair Rodriguez,Charles Rosa,Featherweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/243e5e9b6678f303
321,Tecia Pennington,Angela Hill,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/3b6dfd089301d16e
321,Henry Cejudo,Chico Camus,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/28c33e9353dac666
321,Efrain Escudero,Drew Dober,Lightweight,No,SUB,1,0:54,win,http://www.ufcstats.com/fight-details/47e8726b301f3f32
321,Patrick Williams,Alejandro Perez,Bantamweight,No,SUB,1,0:23,win,http://www.ufcstats.com/fight-details/c7bc785e99d3ee2a
321,Johnny Case,Francisco Trevino,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b2b6cf87cde17136
321,Cathal Pendred,Augusto Montano,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/ac2887a0855a3266
321,Gabriel Benitez,Clay Collard,Featherweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/0452dd001f4adb6e
322,Joanna Jedrzejczyk,Jessica Penne,Women's Strawweight,Yes,KO/TKO,3,4:22,win,http://www.ufcstats.com/fight-details/2f0cbf0502173a79
322,Tatsuya Kawajiri,Dennis Siver,Featherweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/c1322d09e8b6efca
322,Peter Sobotta,Steve Kennedy,Welterweight,No,SUB,1,2:57,win,http://www.ufcstats.com/fight-details/008d0158831dcbd4
322,Nick Hein,Lukasz Sajewski,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/951ccd0041bd1700
322,Makwan Amirkhani,Masio Fullen,Featherweight,No,SUB,1,1:41,win,http://www.ufcstats.com/fight-details/447462bc8e540f10
322,Mairbek Taisumov,Alan Patrick,Lightweight,No,KO/TKO,2,1:30,win,http://www.ufcstats.com/fight-details/0b98d84a2795f7f8
322,Arnold Allen,Alan Omer,Featherweight,No,SUB,3,1:41,win,http://www.ufcstats.com/fight-details/cd7fd3f034717d3c
322,Noad Lahat,Niklas Backstrom,Featherweight,No,M-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/7045f8c1d5f6abff
322,Scott Askham,Antonio Dos Santos,Middleweight,No,KO/TKO,1,2:52,win,http://www.ufcstats.com/fight-details/e00da416750f75a9
322,Magomed Mustafaev,Piotr Hallmann,Lightweight,No,KO/TKO,2,3:24,win,http://www.ufcstats.com/fight-details/08cbd4c521831adf
322,Taylor Lapilus,Yuta Sasaki,Bantamweight,No,KO/TKO,2,1:26,win,http://www.ufcstats.com/fight-details/312c742e614f8993
323,Yoel Romero,Lyoto Machida,Middleweight,No,KO/TKO,3,1:38,win,http://www.ufcstats.com/fight-details/42d09ca167ecae07
323,Lorenz Larkin,Santiago Ponzinibbio,Welterweight,No,KO/TKO,2,3:07,win,http://www.ufcstats.com/fight-details/87b0475688168a42
323,Antonio Carlos Junior,Eddie Gordon,Middleweight,No,SUB,3,4:37,win,http://www.ufcstats.com/fight-details/5b51610a9c8c88ef
323,Thiago Santos,Steve Bosse,Middleweight,No,KO/TKO,1,0:29,win,http://www.ufcstats.com/fight-details/7ad6511fb5fb28a4
323,Hacran Dias,Levan Makashvili,Featherweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/72d6996a60856b5f
323,Alex Oliveira,Joe Merritt,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/fd80d6d9f4e54387
323,Leandro Silva,Lewis Gonzalez,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/babfd62f1d4a43a8
323,Tony Sims,Steve Montgomery,Welterweight,No,KO/TKO,1,2:43,win,http://www.ufcstats.com/fight-details/665e9a25c5d8c17f
323,Sirwan Kakai,Danny Martinez,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/913d6763b570d060
324,Conor McGregor,Chad Mendes,Featherweight,Yes,KO/TKO,2,4:57,win,http://www.ufcstats.com/fight-details/70290140b6a8e038
324,Robbie Lawler,Rory MacDonald,Welterweight,Yes,KO/TKO,5,1:00,win,http://www.ufcstats.com/fight-details/ecb4534c0066c5f3
324,Jeremy Stephens,Dennis Bermudez,Featherweight,No,KO/TKO,3,0:32,win,http://www.ufcstats.com/fight-details/4d3cbc7608c8958e
324,Gunnar Nelson,Brandon Thatch,Welterweight,No,SUB,1,2:54,win,http://www.ufcstats.com/fight-details/4b997af9fb321123
324,Thomas Almeida,Brad Pickett,Bantamweight,No,KO/TKO,2,0:29,win,http://www.ufcstats.com/fight-details/a9d8ddb49dbe414b
324,Matt Brown,Tim Means,Welterweight,No,SUB,1,4:44,win,http://www.ufcstats.com/fight-details/c4a7f7d8eb8fe484
324,Alex Garcia,Mike Swick,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/824368db1ed8191f
324,John Howard,Cathal Pendred,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/2c5d329bdf182468
324,Cody Garbrandt,Henry Briones,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/8c8c2499d89da07c
324,Louis Smolka,Neil Seery,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/9f56b3c053c44060
324,Cody Pfister,Yosdenis Cedeno,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b90eded8d6b65e8f
325,Stephen Thompson,Jake Ellenberger,Welterweight,No,KO/TKO,1,4:29,win,http://www.ufcstats.com/fight-details/54a15700ab185420
325,Kamaru Usman,Hayder Hassan,Welterweight,Yes,SUB,2,1:19,win,http://www.ufcstats.com/fight-details/d4e3baff532df842
325,Michael Graves,Vicente Luque,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/43b9e58ebf4a75ea
325,Jorge Masvidal,Cezar Ferreira,Welterweight,No,KO/TKO,1,4:22,win,http://www.ufcstats.com/fight-details/11aac355349ecc94
325,Michelle Waterson-Gomez,Angela Magana,Women's Strawweight,No,SUB,3,2:38,win,http://www.ufcstats.com/fight-details/95233ca23cdb02e6
325,Maximo Blanco,Mike de la Torre,Featherweight,No,KO/TKO,1,0:16,win,http://www.ufcstats.com/fight-details/8410fb6d495a2cc2
325,Josh Samman,Caio Magalhaes,Middleweight,No,SUB,1,2:52,win,http://www.ufcstats.com/fight-details/b823aa523c9618b5
325,Jerrod Sanders,Russell Doane,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/c8ec30a470f08748
325,Trevor Smith,Dan Miller,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/44e3a7b4f4c7d95d
325,George Sullivan,Dominic Waters,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b2eccc1b75633d3d
325,Willie Gates,Darrell Montague,Flyweight,No,KO/TKO,1,1:36,win,http://www.ufcstats.com/fight-details/96740aa476055413
326,Frank Mir,Todd Duffee,Heavyweight,No,KO/TKO,1,1:13,win,http://www.ufcstats.com/fight-details/3b83ec99accfd271
326,Tony Ferguson,Josh Thomson,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/c0e8095c91c39b06
326,Holly Holm,Marion Reneau,Women's Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/fd984e8a9e25c927
326,Manvel Gamburyan,Scott Jorgensen,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/ea967877dd4d6efb
326,Kevin Lee,James Moontasri,Lightweight,No,SUB,1,2:56,win,http://www.ufcstats.com/fight-details/b8019af428c064ef
326,Alan Jouban,Matt Dwyer,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/464133df9ca19865
326,Sam Sicilia,Yaotzin Meza,Featherweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/541e5c7a87712fc2
326,Jessica Andrade,Sarah Moras,Women's Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d447919ec1a9f34c
326,Rani Yahya,Masanori Kanehara,Bantamweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/3100a4e29da974ad
326,Sean Strickland,Igor Araujo,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/5301d765d64f863e
326,Kevin Casey,Ildemar Alcantara,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/a16d8d0cc93372c4
326,Lyman Good,Andrew Craig,Welterweight,No,KO/TKO,2,3:37,win,http://www.ufcstats.com/fight-details/c3b733bf084c2cd0
327,Michael Bisping,Thales Leites,Middleweight,No,S-DEC,5,5:00,win,http://www.ufcstats.com/fight-details/2e47823d38a5649b
327,Evan Dunham,Ross Pearson,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/0b8fdeeb626b4396
327,Joe Duffy,Ivan Jorge,Lightweight,No,SUB,1,3:05,win,http://www.ufcstats.com/fight-details/c7780ac294530c0d
327,Joanne Wood,Cortney Casey,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d45474993a750878
327,Leon Edwards,Pawel Pawlak,Welterweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/979538ff8ae1ccd5
327,Stevie Ray,Leonardo Mafra,Lightweight,No,KO/TKO,1,2:30,win,http://www.ufcstats.com/fight-details/976d2cc3d08ca814
327,Paddy Holohan,Vaughan Lee,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/486fbba33876da4b
327,Ilir Latifi,Hans Stringer,Light Heavyweight,No,KO/TKO,1,0:56,win,http://www.ufcstats.com/fight-details/b0cb6a1da8e0da81
327,Mickael Lebout,Teemu Packalen,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/7e9cb0c322773157
327,Robert Whiteford,Paul Redmond,Featherweight,No,KO/TKO,1,3:04,win,http://www.ufcstats.com/fight-details/3bb7210200d90d90
327,Jimmie Rivera,Marcus Brimage,Bantamweight,No,KO/TKO,1,1:29,win,http://www.ufcstats.com/fight-details/9cbdbbc414d6dd83
327,Daniel Omielanczuk,Chris de la Rocha,Heavyweight,No,KO/TKO,1,0:48,win,http://www.ufcstats.com/fight-details/2e12db181792090f
328,TJ Dillashaw,Renan Barao,Bantamweight,Yes,KO/TKO,4,0:35,win,http://www.ufcstats.com/fight-details/f963d716384153ff
328,Miesha Tate,Jessica Eye,Women's Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/05065fa2bc3693b4
328,Edson Barboza,Paul Felder,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/c97e99ca5422f03b
328,Joe Lauzon,Takanori Gomi,Lightweight,No,KO/TKO,1,2:37,win,http://www.ufcstats.com/fight-details/bb56f4e502512ad0
328,Tom Lawlor,Gian Villante,Light Heavyweight,No,KO/TKO,2,0:27,win,http://www.ufcstats.com/fight-details/cd55220a7b1378c4
328,Jim Miller,Danny Castillo,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/6275b448b6c35f1f
328,Ben Saunders,Kenny Robertson,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/e8f499827178a321
328,Bryan Caraway,Eddie Wineland,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/23fd9d50a99665fe
328,James Krause,Daron Cruickshank,Lightweight,No,SUB,1,1:27,win,http://www.ufcstats.com/fight-details/da7d7b4f20cd2af5
328,Andrew Holbrook,Ramsey Nijem,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/23a75c0338d25abc
328,Elizabeth Phillips,Jessamyn Duke,Women's Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/53efc226c8eaf768
328,Zak Cummings,Dominique Steele,Middleweight,No,KO/TKO,1,0:43,win,http://www.ufcstats.com/fight-details/c1bfbf5447f21f37
329,Ronda Rousey,Bethe Correia,Women's Bantamweight,Yes,KO/TKO,1,0:34,win,http://www.ufcstats.com/fight-details/60c62fb7bd17a8b3
329,Mauricio Rua,Rogerio Nogueira,Light Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/aa62b8f58fc09790
329,Glaico Franca Moreira,Fernando Bruno,Lightweight,Yes,SUB,3,4:46,win,http://www.ufcstats.com/fight-details/431e7931d8be8b5d
329,Reginaldo Vieira,Dileno Lopes,Bantamweight,Yes,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/480aca1906276700
329,Stefan Struve,Antonio Rodrigo Nogueira,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/b0367c907cc549c0
329,Antonio Silva,Soa Palelei,Heavyweight,No,KO/TKO,2,0:41,win,http://www.ufcstats.com/fight-details/8baa6b8850262595
329,Claudia Gadelha,Jessica Aguilar,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/0bf405dabb25251a
329,Demian Maia,Neil Magny,Welterweight,No,SUB,2,2:52,win,http://www.ufcstats.com/fight-details/17daeb7e36e60cdf
329,Patrick Cummins,Rafael Cavalcante,Light Heavyweight,No,KO/TKO,3,0:45,win,http://www.ufcstats.com/fight-details/2116affb9c8f193b
329,Warlley Alves,Nordine Taleb,Welterweight,No,SUB,2,4:11,win,http://www.ufcstats.com/fight-details/72330020a732c635
329,Iuri Alcantara,Leandro Issa,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/7c9830ee4835f757
329,Vitor Miranda,Clint Hester,Middleweight,No,KO/TKO,2,2:38,win,http://www.ufcstats.com/fight-details/959de17703476f44
329,Guido Cannetti,Hugo Viana,Bantamweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/f7ffa11d592f4092
330,Glover Teixeira,Ovince Saint Preux,Light Heavyweight,No,SUB,3,3:10,win,http://www.ufcstats.com/fight-details/2ef16a5ff3710c92
330,Beneil Dariush,Michael Johnson,Lightweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d4e98b827e3d6918
330,Derek Brunson,Sam Alvey,Middleweight,No,KO/TKO,1,2:19,win,http://www.ufcstats.com/fight-details/9900550cc697eef2
330,Jared Rosholt,Timothy Johnson,Heavyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/9d72aaaf34e5b512
330,Amanda Nunes,Sara McMann,Women's Bantamweight,No,SUB,1,2:53,win,http://www.ufcstats.com/fight-details/bd6d144f5c0b6cab
330,Ray Borg,Geane Herrera,Flyweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/e2535e0753954514
330,Uriah Hall,Oluwale Bamgbose,Middleweight,No,KO/TKO,1,2:32,win,http://www.ufcstats.com/fight-details/664e56d8a98e2b49
330,Chris Camozzi,Tom Watson,Middleweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/00dcad4611fc63fe
330,Dustin Ortiz,Willie Gates,Flyweight,No,KO/TKO,3,2:58,win,http://www.ufcstats.com/fight-details/92f27d13fc502d33
330,Frankie Saenz,Sirwan Kakai,Bantamweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/d757f19f3d34934b
330,Jonathan Wilson,Chris Dempsey,Light Heavyweight,No,KO/TKO,1,0:50,win,http://www.ufcstats.com/fight-details/b0c2442c5a7c509a
330,Marlon Vera,Roman Salazar,Bantamweight,No,SUB,2,2:15,win,http://www.ufcstats.com/fight-details/50d5a170516de2ad
330,Scott Holtzman,Anthony Christodoulou,Lightweight,No,SUB,3,2:40,win,http://www.ufcstats.com/fight-details/503a9ac5679c9cf7
331,Max Holloway,Charles Oliveira,Featherweight,No,KO/TKO,1,1:39,win,http://www.ufcstats.com/fight-details/05e2832cd5ffb7a6
331,Neil Magny,Erick Silva,Welterweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/2c01f4df404ff6ee
331,Patrick Cote,Joshua Burkman,Welterweight,No,KO/TKO,3,1:26,win,http://www.ufcstats.com/fight-details/499557c33e67deaf
331,Francisco Trinaldo,Chad Laprise,Lightweight,No,KO/TKO,1,2:43,win,http://www.ufcstats.com/fight-details/870a98d6f943d9b7
331,Olivier Aubin-Mercier,Tony Sims,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/961246a6d621ef40
331,Valerie Letourneau,Maryna Moroz,Women's Strawweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/20b70a226f1c13fb
331,Frankie Perez,Sam Stout,Lightweight,No,KO/TKO,1,0:54,win,http://www.ufcstats.com/fight-details/3945b08be8d62861
331,Felipe Arantes,Yves Jabouin,Bantamweight,No,SUB,1,4:21,win,http://www.ufcstats.com/fight-details/1bf7f647f309464e
331,Nikita Krylov,Marcos Rogerio de Lima,Light Heavyweight,No,SUB,1,2:29,win,http://www.ufcstats.com/fight-details/21d6db22c6089308
331,Chris Kelades,Chris Beal,Flyweight,No,S-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/785dd27b03946f95
331,Shane Campbell,Elias Silverio,Lightweight,No,U-DEC,3,5:00,win,http://www.ufcstats.com/fight-details/2d23ca9d8abc0c97
